	claim	label
5091	"Redbox is hiring ""kiosk ambassadors"" to man their red booths.            See Example(s)"	false
5092	The Weather Channel announced that it will only use the Celsius temperature scale.	false
5093	Pimm's signed a sponsorship deal to display its logo on Big Ben.            See Example(s)	false
5094	Donald Trump announced that his 2016 Presidential campaign was an April Fool's Day joke.            See Example(s)	false
5095	All Trader Joe's grocery stores will be closed by 2017.	false
5096	A photograph depicts a sign on a unisex Kroger bathroom addressing recent controversies about gender and restroom use.            See Example(s)	true
5097	A clip from the show 'Arrested Development' featuring Ron Howard is proof that the 1969 moon landing was fake.            See Example(s)	false
5098	Rep. Debbie Riddle proposed a breastfeeding ban on women with large breasts.            See Example(s)	false
5099	Kohl's declared bankruptcy and is closing all its stores.            See Example(s)	false
5100	Photograph shows Titus, an Albanian pitbull with cheetah-like spots.            See Example(s)	false
5101	Donald Trump ex-wives admitted that the Republican Presidential candidate forced them to have abortions.	false
5102	Bernie Sanders purchased a $172,000 luxury car with campaign donations.            See Example(s)	false
5103	Donald Trump said that he doesn't like Muslims because they killed Jesus.            See Example(s)	false
5104	"Donald Trump said there should be ""some form of punishment"" for women who have abortions.            See Example(s)"	true
5105	Photograph shows crates in which calves are kept immobilized for six weeks before they are slaughtered for veal.            See Example(s)	false
5106	Facebook is censoring posts about Bernie Sanders and the hashtag #FeelTheBern.            See Example(s)	false
5107	"A video shows a 10-year-old Amy Winehouse singing ""What A Difference A Day Makes.""            See Example(s)"	false
5108	Stanford University rejected all applicants for the Class of 2020, cementing their status as an upper-crust institution.            See Example(s)	false
5109	After unlocking an iPhone belonging to one of the people involved in the San Bernardino shooting, the FBI ruined the device by spilling water on it.            See Example(s)	false
5110	A 101-year-old Italian woman gave birth after an ovarian transplant.            See Example(s)	false
5111	The media covered up an incident in San Bernardino during which several Muslim men fired upon a number of Californian hikers.            See Example(s)	false
5112	Bernie Sanders flies coach while traveling for his presidential campaign.            See Example(s)	true
5113	The Temple of Baal is being rebuilt in New York and London as an operable house of worship, with more such temples to follow.            See Example(s)	false
5114	Aaron Rodgers and Olivia Munn endorsed Bernie Sanders at a rally in Wisconsin.	false
5115	Most refugees are young adult males.            See Example(s)	false
5116	Singer Kehlani was found dead in her home of an apparent suicide on 28 March 2016.            See Example(s)	false
5117	Stephanie Cegielski, Donald Trump's top strategist, wrote an open letter to the Republican candidate's supporters.            See Example(s)	true
5118	"Chobani CEO Hamdi Ulukaya vowed to ""drown the United States in Muslims"" and is ""importing them to Idaho 300 at a time to work in his factory.""            See Example(s)"	false
5119	"On either 20 April or 29 May 2016, a very rare ""green moon"" will be visible in the night sky.            See Example(s)"	false
5120	A photograph shows two women holding anti-Father's Day signs.            See Example(s)	false
5121	"Alaska, Hawaii, Washington states are overwhelmingly ""white"" and ""rural."""	false
5122	"Actor Gabourey Sidibe has died of an ""apparent asthma attack.""            See Example(s)"	false
5123	Beetlejuice 2,' a sequel to the 1988 comedy horror film, is coming to theaters soon.            See Example(s)	false
5124	Bernie Sanders's campaign bused fake supporters to rallies, caucuses, and events in order to prevent legitimate attendees from being able to participate.            See Example(s)	false
5125	A photograph show a solar eclipse over the ocean.            See Example(s)	false
5126	A photograph shows musician Snoop Dogg in an Easter Bunny costume.            See Example(s)	false
5127	"The name of the Christian holy day known as ""Good Friday"" derives from the term ""God's Friday."""	false
5128	Getting your hair washed at a beauty salon can, in rare cases, increase the chances of a stroke.            See Example(s)	true
5129	A driver drove into a wall painted to look like a tunnel in a manner similar to Looney Tunes' Road Runner cartoons.            See Example(s)	false
5130	Milk-Bone dog treats cause cancer in one of every two dogs that eat them.            See Example(s)	false
5131	Maricopa County Recorder Helen Purcell was married to Joe Purcell, a former Lieutenant Governor of Arkansas who served under Bill Clinton.            See Example(s)	false
5132	Ronald Reagan went golfing after the 1983 terrorist bombing of a U.S. Marines barrack in Beirut.	false
5133	"Congressman Ryan Zinke is offering an ""ISIS Hunting Tag"" to people who donate to his campaign.            See Example(s)"	false
5134	The FDA classified walnuts as drugs.            See Example(s)	false
5135	"Students at Emory University were offered ""emergency counseling"" after pro-Trump graffiti appeared overnight in campus ""safe spaces.""            See Example(s)"	false
5136	A white strawberry that tastes like pineapple is available in certain markets.            See Example(s)	true
5137	"Nutella is ""toxic"" and contains the ""harmful"" ingredients vanillin and MSG.            See Example(s)"	false
5138	"Cadbury has entirely eliminated use of the word ""Easter"" on the packaging of their chocolate candy products.            See Example(s)"	false
5139	A family of three drowned when they neglected to close their car's sunroof before going through a carwash.	false
5140	As President Obama departed Cuba, dozens of prospective refugees clung to the wings of Air Force One.            See Example(s)	false
5141	"Donald Trump ""spilled the beans"" on Heidi Cruz, saying that she used to work as a call girl."	false
5142	Donald Trump said that as president he would build a wall along the U.S.-Canadian border.	false
5143	A photograph shows the preserved claw of a dinosaur called troodon.            See Example(s)	false
5144	A young Mormon missionary has survived three terrorist attacks in three countries.	true
5145	The Food and Drug Administration (FDA) banned the sale of cannabidiol (CBD) oils because a drug company is interested in marketing them.            See Example(s)	false
5146	"Ed Trice successfully lobbied to have all standardized math tests in the country changed after his daughter's ""correct"" answer to the question ""What's the largest number you can represent with 3 digits?"" was marked wrong."	false
5147	"Pantene shampoo and conditioner leave a build-up on hair that causes it to heat up and ""smoke"" when combined with highlight foils.            See Example(s)"	false
5148	The Colorado Rockies will sell pot brownies at Coors Field concession stands .            See Example(s)	false
5149	Police are asking meth users to bring in their drugs because they might be contaminated with Ebola.            See Example(s)	true
5150	A photograph shows President Obama holding a Che Guevara t-shirt.	false
5151	Opossums kill thousands of ticks each week, inhibiting the spread of Lyme Disease to humans.	true
5152	A video shows Walmart-brand water turning to a dangerous gelatin substance.            See Example(s)	false
5153	Statistician Nate Silver predicted Bernie Sanders would sweep eight states and win the Democratic nomination.            See Example(s)	false
5154	Autism has now been included among the known side effects of the  DTaP (Diphtheria, Tetanus, and acellular Pertussis) vaccine.            See Example(s)	false
5155	Plans to make a sequel to the movie 'Step Brothers' were announced in March 2016.            See Example(s)	false
5156	"A video shows the ""moment the explosion"" of a terrorist attack occurred in the Brussels airport on 22 March 2016. .            See Example(s)"	false
5157	The U.S. Department of Interior sent out an official news release stating that President Obama was reducing the size of the Navajo Reservation.            See Example(s)	false
5158	A photograph captures President Obama pointing at a nude painting of Donald Trump.            See Example(s)	false
5159	Bernie Sanders isn't on the New Jersey primary ballot.            See Example(s)	false
5160	A photograph shows two children holding a 'F*CK Donald Trump' sign at a Chicago rally.	false
5161	Hillary Clinton was disbarred and stripped of her license to practice law.            See Example(s)	false
5162	An image depicts rare purple ladybugs found only in Hawaii.            See Example(s)	false
5163	"An ""alien mummy"" was recently unearthed in a pyramid, and scientists cannot explain its origins."	false
5164	Images reproduce contradictory statements from U.S. senators Mitch McConnell and Harry Reid about the President's prerogative in appointing Supreme Court justices.	true
5165	A photograph shows a pilot taking a selfie out of a plane window.            See Example(s)	false
5166	A recall was issued for Bumble Bee Tuna after human remains were found in the product.            See Example(s)	false
5167	Doors singer Jim Morrison has been found alive in a Paris retirement home.	false
5168	Ted Cruz and Marco Rubio urged people to vote for a Democrat if Donald Trump wins the 2016 Republican presidential nomination.	false
5169	Republicans in Alabama filed a bill which (if passed) would prohibit people who owned cars from receiving food stamps.            See Example(s)	false
5170	Keith Richards once pulled a knife on Donald Trump.            See Example(s)	true
5171	"Hillary Clinton overlooked Benghazi victims when she said that ""we didn't lose a single person in Libya"" during a campaign event on MSNBC.            See Example(s)"	false
5172	Actor Andrew Lincoln's father was in a 1972 plane crash in the Andes mountain and survived by eating the other passengers.            See Example(s)	false
5173	Floyd Mayweather wore a Muslim headscarf to a Donald Trump rally.            See Example(s)	false
5174	The government buried news of weather modification in the classifieds section of a small newspaper.            See Example(s)	false
5175	Gardeners can create a hybrid kiwi banana fruit by planting a piece of a banana and a piece of a kiwi in the same pot.            See Example(s)	false
5176	Jason Brian Dalton, who as accused of killing six people during a shooting spree in February 2016, is suing Uber for $10 million in damages.	false
5177	Zantac (ranitidine) or similar acid reflux medications cause users to falsely test positive for meth use.            See Example(s)	true
5178	Harrison Ford endorsed Donald Trump via a photograph in which he held up a campaign sign.            See Example(s)	false
5179	A woman encountered kidnapping scouts at a Houston Target.            See Example(s)	false
5180	Taxpayers paid more than $40,000 for Sasha and Malia Obama's state dinner dresses.            See Example(s)	true
5181	Muslims comprise 1% of the population, 0.5% of mass shooters, and 10% of doctors in the U.S.	false
5182	A resolution passed in March 2016 forces residents of a Texas county to pay reparations to black citizens.            See Example(s)	false
5183	"USPS  ""Forever Stamps"" are considered ""second-class mail,"" and items sent with those stamps are processed more slowly.            See Example(s)"	false
5184	Photographs show an attempted robbery in El Paso, Texas, that ended with all of the assailants shot by their would-be victim.            See Example(s)	true
5185	Bernie Sanders plans on banning trucks in the United States.            See Example(s)	true
5186	A viral video showing molten copper being poured over a Big Mac definitively proves that McDonald's food is indestructible and indigestible.            See Example(s)	false
5187	Ted Cruz wants to ban the tritone interval in music due to its association with the devil.	false
5188	Hillary Clinton admitted her Iraq War vote was elicited in exchange for money provided by the Bush administration to help rebuild New York City after the 9/11 attacks.            See Example(s)	false
5189	The FDA has banned all e-juice for electronic cigarettes, effective July 2016.            See Example(s)	false
5190	Notorious criminal Charles Manson has endorsed Donald Trump for president.            See Example(s)	false
5191	Donald Trump supporters were photographed wearing Nazi-style armbands.            See Example(s)	false
5192	Ads on Craigslist sought to recruit paid protesters to swarm Donald Trump rallies.            See Example(s)	false
5193	Kentucky has passed a bill banning interracial marriages.            See Example(s)	true
5194	Donald Trump said in the good old days, protesters were harshly dealt with and carried away on stretchers.            See Example(s)	true
5195	Bernie Sanders tweeted a scathing retort to Donald Trump after the latter accused the former's supporters of inciting violence at Trump rallies.            See Example(s)	false
5196	Nylabone brand pet products are toxic and cause dogs to have seizures.            See Example(s)	false
5197	UNESCO declared India's national anthem, 'Jana Gana Mana,' to be the world's best.            See Example(s)	false
5198	Taco Cabana Restaurants have banned Donald Trump supporters            See Example(s)	false
5199	A video provides evidence that a protester who was arrested at a Donald Trump rally was a member of ISIS.	false
5200	A black supporter of Donald Trump was shot and killed by protesters in Chicago.	false
5201	The Supreme Court revoked the Church of Scientology's tax-exempt status in March 2016.	false
5202	Meg White is replacing Rush's drummer Neil Peart.            See Example(s)	false
5203	Russian President Vladimir Putin endorsed Sen. Bernie Sanders for President.            See Example(s)	false
5204	Bernie Sanders has not released the transcripts for speeches he gave to major financial institutions, despite calling on Hillary Clinton to do so.            See Example(s)	false
5205	A Wendy's employee admitted that was putting feces in the restaurant's chili.            See Example(s)	false
5206	A video shows Secret Service agents practicing for advanced reverse escapes at a racetrack.            See Example(s)	false
5207	Parents should be aware that a code for pedophiles inexplicably showed up on a children's toy at motorsport event Monster Jam.            See Example(s)	false
5208	Singer Adele died in a car crash in March 2016.            See Example(s)	false
5209	A woman murdered her college roommate over too many Candy Crush requests.            See Example(s)	false
5210	Ronald Reagan met with the Taliban in 1985 and compared them to the founding fathers of the United States.            See Example(s)	false
5211	Bernie Sanders was omitted from the Chicago primary ballot.            See Example(s)	false
5212	Singer James Hetfield left the band Metallica and has announced a new country music album.            See Example(s)	false
5213	"Photograph shows Donald Trump supporters wearing ""Make America White Again"" shirts at a rally.            See Example(s)"	false
5214	The volume of Americans researching the details of immigrating to Canada was so high on Super Tuesday that it temporarily crashed the country's immigration site.            See Example(s)	true
5215	A 1964 campaign ad for President Lyndon B. Johnson featured a purported Republican voter expressing concerns which eerily echoed threads of debate in the GOP in 2016.            See Example(s)	true
5216	A video shows a surfer being towed by a great white shark.            See Example(s)	false
5217	President Obama ordered flags be flown at half-staff to mark the death of singer Whitney Houston, but he did not extend that honor to former first lady Nancy Reagan.            See Example(s)	false
5218	A massive recall of chicken nuggets is underway after authorities in Iowa found human remains in a meat processing facility.            See Example(s)	false
5219	"President Obama opted to skip Nancy Reagan's funeral in order to ""party"" at an ""entertainment festival.""            See Example(s)"	true
5220	A photograph shows a crowd with their hands raised pledging allegiance to President Obama.            See Example(s)	false
5221	Donald Trump encouraged supporters to engage in a Nazi-style salute at a campaign rally.            See Example(s)	false
5222	"Bernie Sanders called for ""chemtrail reform"" during a campaign stop in Nevada.            See Example(s)"	false
5223	Bernie Sanders said that white people don't know what it is like to be poor.            See Example(s)	true
5224	Keanu Reeves lamented the objectification of women in an uncharacteristic way.            See Example(s)	false
5225	"Netflix released a promotional image for its upcoming series ""Home Improvementer"".            See Example(s)"	false
5226	Students at Bowdoin College in Maine were offered counseling because a party involved mini sombreros.            See Example(s)	false
5227	Donald Trump tweeted an image of his genitals following penis-related banter at a Republican debate.            See Example(s)	false
5228	Police in Collin County, Texas have quietly warned of serial kidnappings at local Target and Walmart locations.            See Example(s)	false
5229	"A casting call for a Latina actress to play a ""Donald Trump Executive Assistant Supporter"" was posted by the republican presidential candidate.            See Example(s)"	true
5230	Germany has banned pork from school canteens because it offends Muslim 'migrants.'            See Example(s)	false
5231	Contoversial pharmaceuticals trader Martin Shkreli was shot and killed.            See Example(s)	false
5232	A Fairfax County schoolteacher informed a student's mother that her black child was singled out by other students as likely to be deported if Donald Trump were elected.            See Example(s)	true
5233	Eleven states are implementing motorcycle curfews with stiff penalties for violators.            See Example(s)	false
5234	A photograph shows Republican presidential candidate Ted Cruz hugging Fidel Castro.            See Example(s)	false
5235	Photograph depicts fetuses found in a Chinese food restaurant's freezer.            See Example(s)	false
5236	An image shows a real ad from The Brady Campaign urging citizens not to fight back against home intruders.            See Example(s)	false
5237	"A well-known celebrity is moving to your town after briefly visiting and discovering ""people were people,"" ""whose sincerity you didn’t have to question.""            See Example(s)"	false
5238	Billionaire Vijay Mallya found cheap parking in New York by using his expensive car as collateral for a loan.            See Example(s)	false
5239	A young Marine was discharged after footage of his involvement in a racially charged altercation at a Donald Trump rally surfaced.            See Example(s)	true
5240	A photograph shows a newly hatched baby dragon.            See Example(s)	false
5241	"As the Nazi Party rose to power, Hitler used the slogan ""Make Germany Great Again.""            See Example(s)"	true
5242	A bloody knife was recently uncovered on the grounds of O.J. Simpson's former home.            See Example(s)	true
5243	You can tell the size of a man's penis by looking at his hands.	true
5244	A number of media outlets incorrectly reported civil rights-era photos of Bernie Sanders were not legitimate.            See Example(s)	true
5245	A photograph shows a waterslide in Dubai.            See Example(s)	false
5246	An official statement warns anglers about copperhead snakes living inside of fish.            See Example(s)	false
5247	Bill Clinton potentially violated Massachusetts election laws by entering polling places on Super Tuesday.            See Example(s)	true
5248	Photographs show a real trampoline bridge in Paris.            See Example(s)	false
5249	Cameron Diaz was cast to portray Maya Angelou in a new biographical film.            See Example(s)	false
5250	Criminals have devised a new cell phone-like gun to fool police officers.	false
5251	Mark Cuban praised Donald Trump for giving honest (not prepared) answers.            See Example(s)	true
5252	Bristol Palin said all black actors look alike, making Oscar nominees difficult to diversify.            See Example(s)	false
5253	"Coca-Cola's ""Share A Coke"" campaign includes a bottle for the KKK.            See Example(s)"	false
5254	Temptations cat treats are causing renal failure in cats.            See Example(s)	false
5255	Cell phone companies began charging users for SMS emojis (emoticons) in February 2016.            See Example(s)	false
5256	Donald Trump told Phil Donahue that he was an atheist in 1989.            See Example(s)	false
5257	Thieves can obtain your home address, banking details, e-mail address, phone number, and other personal details from discarded boarding passes.            See Example(s)	true
5258	A photograph shows Hillary Clinton with former Ku Klux Klan member Robert Byrd.	true
5259	Donald Trump's Tower Air supplied flights home for Gulf War soldiers in 1991 when they faced otherwise long waits for military transportation.            See Example(s)	false
5260	Leonardo DiCaprio is moving to Woodstock, Illinois.	false
5261	New York state has legalized heroin.            See Example(s)	false
5262	"The famous quote ""First they ignore you, then they laugh at you, then they fight you, then you win” originated with Mahatma Gandhi.            See Example(s)"	false
5263	A Carbon Monoxide spike on the west coast indicates that a massive earthquake will soon hit.            See Example(s)	false
5264	Donald Trump planned to rename New Mexico in his first act as President.            See Example(s)	false
5265	Rob Zombie was kicked out of the 88th Academy Awards.            See Example(s)	false
5266	The New Yorker published a surprisingly effusive item praising the political acumen of Donald Trump, penned by a Bloomberg reporter.            See Example(s)	false
5267	Nike didn't sign Steph Curry because the NBA star insisted on putting a Bible verse on his sneakers.	false
5268	"Donald Trump's Las Vegas property is not a casino because the Nevada Gaming Commission refused Trump a gaming license and deemed him insufficiently ""trustworthy.""            See Example(s)"	false
5269	Hillary Clinton said children should be raised and trained by the state, and parents should have only a secondary role.            See Example(s)	false
5270	A DNA test proved that a retired postman fathered more than 1300 illegitimate children.            See Example(s)	false
5271	"A video shows the first person to climb ""the Bean"" in Chicago.            See Example(s)"	false
5272	A meme's map depicts mass shootings since Sandy Hook, not acts of Islamic terrorism in the United States.            See Example(s)	true
5273	The transcript of Hillary Clinton's speech to finance giant Goldman Sachs was leaked and published online.            See Example(s)	false
5274	A photograph shows MAC Cosmetics testing its products on a group of cats.            See Example(s)	true
5275	The app Down to Lunch is a covert tool for human trafficking.            See Example(s)	false
5276	Donald Trump said that he would revoke U.S. citizenship from all Puerto Ricans if elected president.	false
5277	"Ted Cruz said that there were no mass shootings when ""gays stayed hidden.""            See Example(s)"	false
5278	"A photograph shows ""the world's cutest rodent,"" a Baluchistan pygmy jerboa.            See Example(s)"	true
5279	Pop singer Katy Perry is actually JonBenét Ramsey, whose death was faked.            See Example(s)	false
5280	You can microwave an ear of corn to make popcorn.            See Example(s)	false
5281	A photograph shows a man standing on top of a pile of bison skulls.            See Example(s)	true
5282	Lawmakers in Illinois proposed a bill to prevent single mothers from obtaining birth certificates for their children.            See Example(s)	true
5283	A series of widely-shared photos show the effects that the Fukushima Nuclear DIsaster had on marine life.            See Example(s)	false
5284	A woman named Amanda spared her child from blatant human trafficking agents in a checkout line.            See Example(s)	false
5285	Nearly 20 percent of Donald Trump’s voters disagreed with the freeing of slaves in Southern states after the Civil War.            See Example(s)	true
5286	"The Obama Administration is ""fighting in court"" to allow non-citizens to vote in general elections.            See Example(s)"	false
5287	A photograph shows two Ku Klux Klan members dressed in white robes showing support for Donald Trump at the Nevada caucus.            See Example(s)	true
5288	"Sony Pictures has announced plans to remake the movie ""Mrs. Doubtfire"" with Jonah Hill.            See Example(s)"	false
5289	Former first lady Nancy Reagan has endorsed Hillary Clinton.            See Example(s)	false
5290	"Sandra Day O'Connor said that Republicans were a ""vile, petulant, hateful, passel of obstructionists.""            See Example(s)"	false
5291	A video shows a group of giraffes trained to jump from a high dive.            See Example(s)	false
5292	"Carl Sagan said ""if it can be destroyed by the truth, it deserves to be destroyed by the truth.""            See Example(s)"	false
5293	"A woman was raped and murdered in Turkey during a trek for ""world peace.""            See Example(s)"	true
5294	There are small worms in bags of Lipton tea.            See Example(s)	false
5295	President Obama signed an executive order to replace Supreme Court Justice Antonin Scalia with Rashad Hussain.	false
5296	John Kasich said he won elections because women came out of their kitchens to vote for him.            See Example(s)	true
5297	Donald Trump called for a boycott of all Apple products in a tweet sent from his iPhone.            See Example(s)	false
5298	A photo shows an endangered fennec hare.            See Example(s)	false
5299	The Southern Poverty Law Center has officially labeled the Republican party a hate group.            See Example(s)	false
5300	Marco Rubio described Zika-linked birth defects as God's punishment of a mother, and abortion as an unacceptable evasion of that judgment.            See Example(s)	false
5301	California passed a law to allow undocumented immigrants to vote.            See Example(s)	false
5302	"Internet celebrity ""Damn Daniel"" was mugged and robbed of his shoes.            See Example(s)"	false
5303	Residents of Trump Tower Chicago demonstrated their disdain for Donald Trump via a clever display of lights.            See Example(s)	false
5304	"Supporters of Bernie Sanders shouted ""English only"" at civil rights activist Dolores Huerta during one Nevada caucus event, ostensibly objecting to a translation of remarks into Spanish.            See Example(s)"	false
5305	If you share a photo of yourself wearing Mickey Mouse ears, Disney Parks will donate $5 to the Make-A-Wish foundation.            See Example(s)	true
5306	President Obama snubbed the funeral of Supreme Court Justice Antonin Scalia.            See Example(s)	false
5307	A Nazi submarine mysteriously surfaced in Lake Ontario.	false
5308	Sharpie is giving a giant set of markers to all Facebook users who follow a short series of steps.            See Example(s)	false
5309	"Papa John's CEO John Schnatter said that he has no obligation to share ""excessive profits"" with his employees.            See Example(s)"	false
5310	A study found that 80 percent of black men in Georgia were homosexual.            See Example(s)	false
5311	Ted Cruz will replace the Constitution with the Bible if he's elected President.            See Example(s)	false
5312	Bill Maher smoked a joint during a live broadcast of 'Real Time with Bill Maher,' and the FCC imposed a hefty fine.            See Example(s)	true
5313	"Drinking wine before bed ""officially makes you skinny.""            See Example(s)"	false
5314	"A photo taken by the Hubble Telescope shows the earth in a ""cradle of clouds.""            See Example(s)"	false
5315	A woman set a Guinness World Record for having 14 kids with 14 different fathers.            See Example(s)	false
5316	Several widely-available cheeses are partially made from wood.            See Example(s)	false
5317	Israel has banned the sale of Heinz brand ketchup, partially due to the product's use of GMO-derived ingredients.            See Example(s)	false
5318	"Police in Los Angeles discovered 19 bodies in a freezer with ""Black Lives Matter"" carved into the victims' skin.            See Example(s)"	false
5319	Apple CEO Tim Cook wrote an open letter to customers explaining why the company was fighting a court order to unlock an iPhone tied to the San Bernardino attack.            See Example(s)	true
5320	"Article III, Section 4 of the Constitution holds a ""lame duck ... candidate"" cannot seek to fill a Supreme Court vacancy.            See Example(s)"	false
5321	Actor Ato Essandoh was killed during the filming of 'Django Unchained.'            See Example(s)	false
5322	"The United States Postal Service issued a ""forever stamp"" featuring Bernie Sanders.            See Example(s)"	false
5323	"Donald Trump bashed Jesus, saying that he could save America without some ""silly cross.""            See Example(s)"	false
5324	"A cryptic blog called ""Two Droplets"" told the story of the catastrophic effect of two droplets of drain cleaner on a family's life.            See Example(s)"	false
5325	Doctors believe an increased number of microcephaly cases in Brazil is due to the use of a Monsanto-manufactured pesticide.            See Example(s)	false
5326	Mob Wives' personality Big Ang died of cancer.            See Example(s)	true
5327	"A video shows a ""7D Hologram"" of a whale inside a school gymnasium."	false
5328	Mitch McConnell will only consider approving Supreme Court Justice who is white, Christian, conservative, and male.            See Example(s)	false
5329	Marine vet Christopher Marquez was assaulted at a Washington, D.C., McDonald's retaurant by Black Lives Matter activists.            See Example(s)	true
5330	U.S. Marshals are arresting people who have not paid their student loans.            See Example(s)	true
5331	Vladimir Putin called President Obama an idiot for touting socialist policies.            See Example(s)	false
5332	Donald Trump boasted in a tweet that Jeb Bush failed to renew his domain registration, enabling Trump's campaign to redirect it to Trump's web site.            See Example(s)	true
5333	A photograph shows a rhinoceros saving a zebra foal.            See Example(s)	true
5334	Sec. of State Hillary Clinton's approval of a deal to transfer control of 20% of U.S. uranium deposits to a Russian company was a quid pro quo exchange for donations to the Clinton Foundation.            See Example(s)	false
5335	A photograph shows Bill Clinton, George H.W. Bush, and George Wallace together at a table.            See Example(s)	true
5336	"A Republican lawmaker proposed introducing ""hunger tests"" before issuing food stamps.            See Example(s)"	false
5337	300,000 pounds of rat meat disguised as chicken wings were sold in the U.S. before the Super Bowl.            See Example(s)	false
5338	A customer found maggots inside a new jar of Bertolli tomato sauce.            See Example(s)	false
5339	"Kim Kardashian wore a coat made from ""South Russian Ovcharka dogs"" to Kanye West's fashion show.            See Example(s)"	false
5340	Produce in California (namely tangerines) is being grown in toxic wastewater from oil company fracking activities.            See Example(s)	true
5341	Ted Cruz threatened on Twitter to deport Beyoncé due to her performance at Super Bowl 50.            See Example(s)	false
5342	Bernie Sanders dodged the draft.            See Example(s)	false
5343	Will Smith and Jada Pinkett Smith have purchased the BET channel.            See Example(s)	false
5344	Beyonce has not been banned from performing in Canada based on her 2016 Super Bowl halftime performance.            See Example(s)	false
5345	"A photograph shows Russian soldiers wearing ""exosuits"" in Syria.            See Example(s)"	false
5346	"Mark Cuban said that Millennials will probably vote for a Democrat in 2016, ""because they fact-check everything.""            See Example(s)"	false
5347	"Supreme Court Justice Antonin Scalia said ""mere factual innocence is no reason not to carry out a death sentence properly reached.""            See Example(s)"	true
5348	"There is a children's book called ""Do You Want to Play With My Balls?"""	true
5349	Vice President Joe Biden said that 'no ordinary American cares about their constitutional rights.'	false
5350	Setting your Apple device's date to 1 January 1970 will reveal a retro-themed Easter egg.            See Example(s)	false
5351	The user of solar panels drains the sun of energy.            See Example(s)	false
5352	Abraham Lincoln endured a steady stream of failure and defeat before becoming President of the United States.            See Example(s)	true
5353	"A Smithsonian employee was arrested for ""raping"" a mummy.            See Example(s)"	false
5354	Republicans attempted to stall the release of American prisoners held in Iran in a failed 'October Surprise' ploy.            See Example(s)	false
5355	Two Maryland sheriff's deputies were shot and killed at a restaurant by a  vagrant.            See Example(s)	true
5356	Coca-Cola is an effective solution for eliminating head lice.            See Example(s)	false
5357	Tesla CEO Elon Musk was an illegal immigrant.            See Example(s)	false
5358	Police discovered human remains in a Satanic dungeon under a Chuck E. Cheese.            See Example(s)	false
5359	You can unlock your car door using a tennis ball.            See Example(s)	false
5360	The band Megadeth is set to play a rally for Bernie Sanders.            See Example(s)	false
5361	"Backers of Bernie Sanders have obtained Nazi SS ""lightning bolt"" tattoos to show support for the Democratic presidential candidate."	false
5362	A video shows a group of citizens teaching a lesson to person who parked illegally in a handicapped parking spot.            See Example(s)	true
5363	A list  documents the myriad reasons why people were committed to insane asylums in the 19th century.	true
5364	The pilot of missing Malaysia Airlines Flight 370 reappeared in Taiwan two years after the plane disappeared.            See Example(s)	false
5365	Bernie Sanders is one of the few 2016 presidential candidates (if not the only one) to pay his campaign interns.            See Example(s)	true
5366	The U.S. Environmental Protection Agency is banning the conversion of road cars to racecars.            See Example(s)	false
5367	A Texas man was forced to take his American flag down because its display threatened Muslims.	false
5368	"Levi's jeans' famous ""two horse"" logo represents a slave's being killed.            See Example(s)"	false
5369	"A high student was forced to leave school because an assistant principal found his Captain America costume to be ""offensive.""            See Example(s)"	false
5370	"The word ""guacamole"" literally translates as ""testicle sauce.""            See Example(s)"	true
5371	Businesses are celebrating their anniversaries by giving away free product to Facebook users who share and like a page.            See Example(s)	false
5372	"A  video shows a ""weather reporter"" getting smacked in the face by a flying fish during a television segment."	true
5373	Four Muslim men prompted a riot by demanding that a small rural craft shop in England provide them with a prayer room.            See Example(s)	false
5374	A photograph shows a pilot taking a selfie over a football stadium.	false
5375	The state of Michigan has passed a law banning oral and anal sex.	false
5376	An image depicts multiple late-term aborted fetuses discovered in a dumpster behind a Michigan abortion clinic.             See Example(s)	true
5377	Hillary Clinton is (or was) a member of Monsanto's board of directors.            See Example(s)	false
5378	Glittery phone cases are leaking some type of substance that causes chemical burns.            See Example(s)	false
5379	"Photographs of a six-year-old Happy Meal document that McDonald's food items don't break down or rot like ""real"" food.            See Example(s)"	false
5380	Senator Ted Cruz said that businesses should exercise their right to turn away gay customers.	false
5381	Airlines are giving away free tickets or spending money to Facebook users who share and like a page.            See Example(s)	false
5382	Febreze and other Procter & Gamble products contain undeclared peanut and tree nut oils or byproducts, posing a risk to individuals with nut allergies.            See Example(s)	true
5383	A photograph shows Mother Teresa at age 18.            See Example(s)	false
5384	Donald Trump's recently-deceased cousin implored the public in his obituary not to vote for the GOP presidential contender.	false
5385	A photograph shows two Siberian tigers stalking a firefighter in the Washington Cascades.            See Example(s)	false
5386	A vintage photograph shows a common workplace item from the 1960s: A whisky vending machine.            See Example(s)	true
5387	A man who expired during sex was taken to the hospital to be surgically separated from the prostitute who was still attached to him.	false
5388	"Article 1, Section 8 of the U.S. Constitution holds that ""the Federal Government shall never own title to any real property which is not specifically authorized by this Constitution such as parks, forests, dams, waterways, and grazing areas without the consent of the State where same is located.""            See Example(s)"	false
5389	A meme accurately describes the arc of Bernie Sanders' (financial) life.            See Example(s)	true
5390	Ted Cruz said that he was a Christian first and an American second.	true
5391	"Iceland forgave the entire mortgage debt of its population, and a ""media blackout"" prevented Americans from learning about it."	false
5392	"President Obama has ordered the phrase ""under God"" to be removed from the Pledge of Allegiance."	false
5393	Donald Trump has proposed the deportation of all women who have blonde hair and blue eyes.	false
