,0
14745,https://www.snopes.com/fact-check/spank-account/
14746,https://www.snopes.com/fact-check/hydrogen-peroxide/
14747,https://www.snopes.com/fact-check/one-pound-of-mofeen/
14748,https://www.snopes.com/fact-check/raspberry-ultra-drops/
14749,https://www.snopes.com/fact-check/reid-my-lips/
14750,https://www.snopes.com/fact-check/how-now-crown-brow/
14751,https://www.snopes.com/fact-check/leaves-of-grass/
14752,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14753,https://www.snopes.com/fact-check/canada-refugee-benefits/
14754,https://www.snopes.com/fact-check/cut-onions-contamination/
14755,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14756,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14757,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14758,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14759,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14760,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14761,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14762,https://www.snopes.com/fact-check/upon-reflection/
14763,https://www.snopes.com/fact-check/elena-burns/
14764,https://www.snopes.com/fact-check/fire-and-rain/
14765,https://www.snopes.com/fact-check/willie-sutton/
14766,https://www.snopes.com/fact-check/unfit/
14767,https://www.snopes.com/fact-check/zeuszbot/
14768,https://www.snopes.com/fact-check/brandon-lee/
14769,https://www.snopes.com/fact-check/false-obama-signs-executive-order-giving-himself-a-pay-increase/
14770,https://www.snopes.com/fact-check/marching-orders/
14771,https://www.snopes.com/fact-check/cameron-dambrosio/
14772,https://www.snopes.com/fact-check/finger-food/
14773,https://www.snopes.com/fact-check/national-capital/
14774,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14775,https://www.snopes.com/fact-check/canada-refugee-benefits/
14776,https://www.snopes.com/fact-check/cut-onions-contamination/
14777,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14778,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14779,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14780,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14781,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14782,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14783,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14784,https://www.snopes.com/fact-check/american-flag-doormats/
14785,https://www.snopes.com/fact-check/two-cents-and-sensibility/
14786,https://www.snopes.com/fact-check/kiwi-fruit-warning/
14787,https://www.snopes.com/fact-check/cellular-disruption/
14788,https://www.snopes.com/fact-check/pity-the-childless-couple/
14789,https://www.snopes.com/fact-check/reckless-abandon/
14790,https://www.snopes.com/fact-check/salted-treat/
14791,https://www.snopes.com/fact-check/texas-horse-hunt/
14792,https://www.snopes.com/fact-check/irs-complaint-fraud/
14793,https://www.snopes.com/fact-check/storm-warning/
14794,https://www.snopes.com/fact-check/bald-spot/
14795,https://www.snopes.com/fact-check/from-gere-to-eternity/
14796,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14797,https://www.snopes.com/fact-check/canada-refugee-benefits/
14798,https://www.snopes.com/fact-check/cut-onions-contamination/
14799,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14800,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14801,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14802,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14803,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14804,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14805,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14806,https://www.snopes.com/fact-check/nobel-surprise/
14807,https://www.snopes.com/fact-check/bye-bye-birdie/
14808,https://www.snopes.com/fact-check/fourever-fortune/
14809,https://www.snopes.com/fact-check/hazard-pay/
14810,https://www.snopes.com/fact-check/cricket-thermometer/
14811,https://www.snopes.com/fact-check/dead-like-me/
14812,https://www.snopes.com/fact-check/free-411/
14813,https://www.snopes.com/fact-check/marine-suicide/
14814,https://www.snopes.com/fact-check/heliotrope-warning/
14815,https://www.snopes.com/fact-check/the-caine-mutiny/
14816,https://www.snopes.com/fact-check/second-site/
14817,https://www.snopes.com/fact-check/pink-lady/
14818,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14819,https://www.snopes.com/fact-check/canada-refugee-benefits/
14820,https://www.snopes.com/fact-check/cut-onions-contamination/
14821,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14822,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14823,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14824,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14825,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14826,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14827,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14828,https://www.snopes.com/fact-check/justin-bieber-stabbed/
14829,https://www.snopes.com/fact-check/eminem-stabbed/
14830,https://www.snopes.com/fact-check/rock-hounded/
14831,https://www.snopes.com/fact-check/royal-pains/
14832,https://www.snopes.com/fact-check/nest-of-lies/
14833,https://www.snopes.com/fact-check/penelope-eddy/
14834,https://www.snopes.com/fact-check/mikaela-lynch/
14835,https://www.snopes.com/fact-check/american-girl/
14836,https://www.snopes.com/fact-check/leaving-minnesota/
14837,https://www.snopes.com/fact-check/hartz-hurtz/
14838,https://www.snopes.com/fact-check/ear-beer/
14839,https://www.snopes.com/fact-check/photo-finish-3/
14840,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14841,https://www.snopes.com/fact-check/canada-refugee-benefits/
14842,https://www.snopes.com/fact-check/cut-onions-contamination/
14843,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14844,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14845,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14846,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14847,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14848,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14849,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14850,https://www.snopes.com/fact-check/remorseful-car-thieves/
14851,https://www.snopes.com/fact-check/bail-tale/
14852,https://www.snopes.com/fact-check/exceptional-proof/
14853,https://www.snopes.com/fact-check/stuffed-camel-recipe/
14854,https://www.snopes.com/fact-check/taylor-made/
14855,https://www.snopes.com/fact-check/final-reward/
14856,https://www.snopes.com/fact-check/welfare-state/
14857,https://www.snopes.com/fact-check/the-miselucidation-of-lauryn-hill/
14858,https://www.snopes.com/fact-check/hispanic-leaders-speak-out/
14859,https://www.snopes.com/fact-check/to-conquer-a-nation/
14860,https://www.snopes.com/fact-check/smart-dust/
14861,https://www.snopes.com/fact-check/cole-withrow/
14862,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14863,https://www.snopes.com/fact-check/canada-refugee-benefits/
14864,https://www.snopes.com/fact-check/cut-onions-contamination/
14865,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14866,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14867,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14868,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14869,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14870,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14871,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14872,https://www.snopes.com/fact-check/true-arms-talks/
14873,https://www.snopes.com/fact-check/dead-fairy/
14874,https://www.snopes.com/fact-check/pizza-man/
14875,https://www.snopes.com/fact-check/dont-mess-with-texas/
14876,https://www.snopes.com/fact-check/johnson--johnson/
14877,https://www.snopes.com/fact-check/bogalusa-whisper/
14878,https://www.snopes.com/fact-check/genpets/
14879,https://www.snopes.com/fact-check/wd-40/
14880,https://www.snopes.com/fact-check/canadian-health-care/
14881,https://www.snopes.com/fact-check/facebook-hacker-alert-2/
14882,https://www.snopes.com/fact-check/seat-29e/
14883,https://www.snopes.com/fact-check/jessica-ridgeway/
14884,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14885,https://www.snopes.com/fact-check/canada-refugee-benefits/
14886,https://www.snopes.com/fact-check/cut-onions-contamination/
14887,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14888,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14889,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14890,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14891,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14892,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14893,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14894,https://www.snopes.com/fact-check/pigford-v-glickman/
14895,https://www.snopes.com/fact-check/dry-cleaning/
14896,https://www.snopes.com/fact-check/paid-in-full/
14897,https://www.snopes.com/fact-check/hospital-visit/
14898,https://www.snopes.com/fact-check/facebook-closure/
14899,https://www.snopes.com/fact-check/carlos-arredondo/
14900,https://www.snopes.com/fact-check/milk-of-human-kindness/
14901,https://www.snopes.com/fact-check/weight-of-the-soul/
14902,https://www.snopes.com/fact-check/jock-shock/
14903,https://www.snopes.com/fact-check/tuition-supposition/
14904,https://www.snopes.com/fact-check/cover-girl/
14905,https://www.snopes.com/fact-check/nick-vujicic/
14906,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14907,https://www.snopes.com/fact-check/canada-refugee-benefits/
14908,https://www.snopes.com/fact-check/cut-onions-contamination/
14909,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14910,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14911,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14912,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14913,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14914,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14915,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14916,https://www.snopes.com/fact-check/yahoo-mail/
14917,https://www.snopes.com/fact-check/walk-of-life/
14918,https://www.snopes.com/fact-check/school-daze/
14919,https://www.snopes.com/fact-check/safiya-hussaini/
14920,https://www.snopes.com/fact-check/rape-petition/
14921,https://www.snopes.com/fact-check/school-prayer-2/
14922,https://www.snopes.com/fact-check/pledge-of-allegiance/
14923,https://www.snopes.com/fact-check/burger-boycott/
14924,https://www.snopes.com/fact-check/revoke-the-prize/
14925,https://www.snopes.com/fact-check/gay-nick/
14926,https://www.snopes.com/fact-check/ban-on-gay-marriages/
14927,https://www.snopes.com/fact-check/open-letter-to-the-french-people/
14928,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14929,https://www.snopes.com/fact-check/canada-refugee-benefits/
14930,https://www.snopes.com/fact-check/cut-onions-contamination/
14931,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14932,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14933,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14934,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14935,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14936,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14937,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14938,https://www.snopes.com/fact-check/molson-canadian-commercial/
14939,https://www.snopes.com/fact-check/call-to-war/
14940,https://www.snopes.com/fact-check/dont-kill-the-messenger/
14941,https://www.snopes.com/fact-check/a-bitter-pill/
14942,https://www.snopes.com/fact-check/dame-edna/
14943,https://www.snopes.com/fact-check/closed-captioning/
14944,https://www.snopes.com/fact-check/the-cane-mutiny/
14945,https://www.snopes.com/fact-check/amazon-rain-forest/
14946,https://www.snopes.com/fact-check/cross-your-heart-doublecross/
14947,https://www.snopes.com/fact-check/st-bernard/
14948,https://www.snopes.com/fact-check/the-right-to-bear-farms/
14949,https://www.snopes.com/fact-check/arctic-national-wildlife-refuge/
14950,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14951,https://www.snopes.com/fact-check/canada-refugee-benefits/
14952,https://www.snopes.com/fact-check/cut-onions-contamination/
14953,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14954,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14955,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14956,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14957,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14958,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14959,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14960,https://www.snopes.com/fact-check/amina-lawal/
14961,https://www.snopes.com/fact-check/afghani-get-your-gun/
14962,https://www.snopes.com/fact-check/dean-thomson/
14963,https://www.snopes.com/fact-check/aaron-russell-steinmetz/
14964,https://www.snopes.com/fact-check/elizabeth-smart/
14965,https://www.snopes.com/fact-check/shyanne-josephine-godron-wood/
14966,https://www.snopes.com/fact-check/sergei-2/
14967,https://www.snopes.com/fact-check/wendy-bott/
14968,https://www.snopes.com/fact-check/dru-sjodin/
14969,https://www.snopes.com/fact-check/sheffer-appeal/
14970,https://www.snopes.com/fact-check/sharon-shechter/
14971,https://www.snopes.com/fact-check/jacqueline-saburido/
14972,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14973,https://www.snopes.com/fact-check/canada-refugee-benefits/
14974,https://www.snopes.com/fact-check/cut-onions-contamination/
14975,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14976,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14977,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14978,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
14979,https://www.snopes.com/fact-check/white-house-comment-line-trump/
14980,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
14981,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
14982,https://www.snopes.com/fact-check/laci-peterson/
14983,https://www.snopes.com/fact-check/jasmines-appeal/
14984,https://www.snopes.com/fact-check/honey-starr/
14985,https://www.snopes.com/fact-check/suzanne-cramsey/
14986,https://www.snopes.com/fact-check/zayne-prayer-request/
14987,https://www.snopes.com/fact-check/rebekah-tauber/
14988,https://www.snopes.com/fact-check/avi-ben-stella/
14989,https://www.snopes.com/fact-check/chad-snowden/
14990,https://www.snopes.com/fact-check/joe-william-sheffield/
14991,https://www.snopes.com/fact-check/jesica-santillan/
14992,https://www.snopes.com/fact-check/preston-loyd/
14993,https://www.snopes.com/fact-check/lauren-renee-pingel/
14994,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
14995,https://www.snopes.com/fact-check/canada-refugee-benefits/
14996,https://www.snopes.com/fact-check/cut-onions-contamination/
14997,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
14998,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
14999,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15000,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15001,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15002,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15003,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15004,https://www.snopes.com/fact-check/michael-novenche/
15005,https://www.snopes.com/fact-check/ella-newmiller/
15006,https://www.snopes.com/fact-check/pacey-moore/
15007,https://www.snopes.com/fact-check/matt-maupin/
15008,https://www.snopes.com/fact-check/lebleu-family-prayer-request/
15009,https://www.snopes.com/fact-check/a-soldiers-goodbye/
15010,https://www.snopes.com/fact-check/ivory-watts/
15011,https://www.snopes.com/fact-check/mike-hutchinson/
15012,https://www.snopes.com/fact-check/cindy-hogman/
15013,https://www.snopes.com/fact-check/maggie-lee-henson/
15014,https://www.snopes.com/fact-check/brayden-hembree/
15015,https://www.snopes.com/fact-check/harly-andrews-prayer-request/
15016,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15017,https://www.snopes.com/fact-check/canada-refugee-benefits/
15018,https://www.snopes.com/fact-check/cut-onions-contamination/
15019,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15020,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15021,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15022,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15023,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15024,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15025,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15026,https://www.snopes.com/fact-check/katie-fitch/
15027,https://www.snopes.com/fact-check/sgt-kevin-downs/
15028,https://www.snopes.com/fact-check/nick-doize/
15029,https://www.snopes.com/fact-check/david-allen/
15030,https://www.snopes.com/fact-check/madison-marie-crowder/
15031,https://www.snopes.com/fact-check/amanda-bundy/
15032,https://www.snopes.com/fact-check/no-cell/
15033,https://www.snopes.com/fact-check/a-long-pay-from-home/
15034,https://www.snopes.com/fact-check/sbc-ameritech/
15035,https://www.snopes.com/fact-check/affirmative-inaction/
15036,https://www.snopes.com/fact-check/dakota-lamb/
15037,https://www.snopes.com/fact-check/roll-your-own-blackout/
15038,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15039,https://www.snopes.com/fact-check/canada-refugee-benefits/
15040,https://www.snopes.com/fact-check/cut-onions-contamination/
15041,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15042,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15043,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15044,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15045,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15046,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15047,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15048,https://www.snopes.com/fact-check/wound-with-a-view/
15049,https://www.snopes.com/fact-check/shadow-xboxing/
15050,https://www.snopes.com/fact-check/the-12-days-of-whataburger/
15051,https://www.snopes.com/fact-check/free-sandwich-day/
15052,https://www.snopes.com/fact-check/swiffer/
15053,https://www.snopes.com/fact-check/starbucks-coupon/
15054,https://www.snopes.com/fact-check/southwest-std/
15055,https://www.snopes.com/fact-check/sony-psp-giveaway/
15056,https://www.snopes.com/fact-check/salad-daze/
15057,https://www.snopes.com/fact-check/paypal-class-action-lawsuit/
15058,https://www.snopes.com/fact-check/free-pastry-day-at-starbucks/
15059,https://www.snopes.com/fact-check/panda-express/
15060,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15061,https://www.snopes.com/fact-check/canada-refugee-benefits/
15062,https://www.snopes.com/fact-check/cut-onions-contamination/
15063,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15064,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15065,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15066,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15067,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15068,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15069,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15070,https://www.snopes.com/fact-check/mr-smiley/
15071,https://www.snopes.com/fact-check/millerennium-frenzy/
15072,https://www.snopes.com/fact-check/marks-spencer-vouchers/
15073,https://www.snopes.com/fact-check/shrimp-ahoy/
15074,https://www.snopes.com/fact-check/free-kfc/
15075,https://www.snopes.com/fact-check/jamba-juice-coupon/
15076,https://www.snopes.com/fact-check/iwon-for-the-record-books/
15077,https://www.snopes.com/fact-check/in-n-out-anniversary/
15078,https://www.snopes.com/fact-check/cheesecake-factory/
15079,https://www.snopes.com/fact-check/free-gas-coupon/
15080,https://www.snopes.com/fact-check/freeflixtix/
15081,https://www.snopes.com/fact-check/dunkin-donuts-outlets-are-giving-away-free-iced-coffees-on-21-march-2007/
15082,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15083,https://www.snopes.com/fact-check/canada-refugee-benefits/
15084,https://www.snopes.com/fact-check/cut-onions-contamination/
15085,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15086,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15087,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15088,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15089,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15090,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15091,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15092,https://www.snopes.com/fact-check/dr-pepper/
15093,https://www.snopes.com/fact-check/celebrate-doughnut-day/
15094,https://www.snopes.com/fact-check/delta-dawn/
15095,https://www.snopes.com/fact-check/the-starbucks-stop-here/
15096,https://www.snopes.com/fact-check/cosmetics-settlement/
15097,https://www.snopes.com/fact-check/conedison/
15098,https://www.snopes.com/fact-check/cd-settlement/
15099,https://www.snopes.com/fact-check/ccf-settlement/
15100,https://www.snopes.com/fact-check/british-airways/
15101,https://www.snopes.com/fact-check/boston-market-coupon/
15102,https://www.snopes.com/fact-check/blockbuster-coupon/
15103,https://www.snopes.com/fact-check/bump-day/
15104,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15105,https://www.snopes.com/fact-check/canada-refugee-benefits/
15106,https://www.snopes.com/fact-check/cut-onions-contamination/
15107,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15108,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15109,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15110,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15111,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15112,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15113,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15114,https://www.snopes.com/fact-check/hold-the-aoline/
15115,https://www.snopes.com/fact-check/danielle-van-dam/
15116,https://www.snopes.com/fact-check/rachel-smith-rachel-crites/
15117,https://www.snopes.com/fact-check/skylar-neese/
15118,https://www.snopes.com/fact-check/taylor-siders/
15119,https://www.snopes.com/fact-check/ashlyn-sarkies/
15120,https://www.snopes.com/fact-check/yohana-ravelo/
15121,https://www.snopes.com/fact-check/andrea-montoya/
15122,https://www.snopes.com/fact-check/christopher-john-mineo-jr/
15123,https://www.snopes.com/fact-check/carissa-malanitch/
15124,https://www.snopes.com/fact-check/lindsey-ryan/
15125,https://www.snopes.com/fact-check/krystava-patients-schmidt/
15126,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15127,https://www.snopes.com/fact-check/canada-refugee-benefits/
15128,https://www.snopes.com/fact-check/cut-onions-contamination/
15129,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15130,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15131,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15132,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15133,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15134,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15135,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15136,https://www.snopes.com/fact-check/jessica-koopmans/
15137,https://www.snopes.com/fact-check/kelsey-nicole-ray/
15138,https://www.snopes.com/fact-check/missing-child-jeremiah/
15139,https://www.snopes.com/fact-check/shawn-hornbeck/
15140,https://www.snopes.com/fact-check/briana-hennigan/
15141,https://www.snopes.com/fact-check/aden-cole-heath/
15142,https://www.snopes.com/fact-check/tsunami-victim-hannes-bergstroem/
15143,https://www.snopes.com/fact-check/nicholas-farber/
15144,https://www.snopes.com/fact-check/trenton-duckett/
15145,https://www.snopes.com/fact-check/julianne-buzzelli-and-alexis-bailey/
15146,https://www.snopes.com/fact-check/bella-marie-lamb/
15147,https://www.snopes.com/fact-check/bryan-warner/
15148,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15149,https://www.snopes.com/fact-check/canada-refugee-benefits/
15150,https://www.snopes.com/fact-check/cut-onions-contamination/
15151,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15152,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15153,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15154,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15155,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15156,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15157,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15158,https://www.snopes.com/fact-check/walmart-fire/
15159,https://www.snopes.com/fact-check/laima-veski/
15160,https://www.snopes.com/fact-check/debbie-shwartz/
15161,https://www.snopes.com/fact-check/never-shake-a-baby/
15162,https://www.snopes.com/fact-check/savannah-foraker/
15163,https://www.snopes.com/fact-check/kalin-relek/
15164,https://www.snopes.com/fact-check/brandon-rayner/
15165,https://www.snopes.com/fact-check/anthony-parkin/
15166,https://www.snopes.com/fact-check/nick-waters/
15167,https://www.snopes.com/fact-check/natalie/
15168,https://www.snopes.com/fact-check/justin-mallory/
15169,https://www.snopes.com/fact-check/kaleb-schwade/
15170,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15171,https://www.snopes.com/fact-check/canada-refugee-benefits/
15172,https://www.snopes.com/fact-check/cut-onions-contamination/
15173,https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
15174,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15175,https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
15176,https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
15177,https://www.snopes.com/fact-check/white-house-comment-line-trump/
15178,https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
15179,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
15180,https://www.snopes.com/fact-check/kaleb-owens/
15181,https://www.snopes.com/fact-check/jada-cohen/
15182,https://www.snopes.com/fact-check/hunter-scott/
15183,https://www.snopes.com/fact-check/jacob-hadcock/
15184,https://www.snopes.com/fact-check/hannah-garman/
15185,https://www.snopes.com/fact-check/nathan-elfrink/
15186,https://www.snopes.com/fact-check/bruce-delburg/
15187,https://www.snopes.com/fact-check/matt-dawson/
15188,https://www.snopes.com/fact-check/danita-marsh-petition/
15189,https://www.snopes.com/fact-check/ionut-costea/
15190,https://www.snopes.com/fact-check/chad-briody/
15191,https://www.snopes.com/fact-check/solidaridad-con-brian/
15192,https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
15193,https://www.snopes.com/fact-check/canada-refugee-benefits/
15194,https://www.snopes.com/fact-check/cut-onions-contamination/
